session_slug,session_name,track,solver,instance,status,seconds,objective,checker_valid,termination_reason,exit_status,metadata_file
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-11-01_c25.xml.lzma,UNKNOWN,2.5446528079919517,,,exitcode:1,,gurobi_Accordion-11-01_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-11-03_c25.xml.lzma,UNKNOWN,2.475353802088648,,,exitcode:1,,gurobi_Accordion-11-03_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-12-01_c25.xml.lzma,UNKNOWN,2.6157879726961255,,,exitcode:1,,gurobi_Accordion-12-01_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-12-03_c25.xml.lzma,UNKNOWN,2.652887875214219,,,exitcode:1,,gurobi_Accordion-12-03_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-13-02_c25.xml.lzma,UNKNOWN,2.9938836321234703,,,exitcode:1,,gurobi_Accordion-13-02_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-14-03_c25.xml.lzma,UNKNOWN,2.8113518431782722,,,exitcode:1,,gurobi_Accordion-14-03_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-14-04_c25.xml.lzma,UNKNOWN,2.5520345801487565,,,exitcode:1,,gurobi_Accordion-14-04_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-15-03_c25.xml.lzma,UNKNOWN,3.388641810975969,,,exitcode:1,,gurobi_Accordion-15-03_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-15-04_c25.xml.lzma,UNKNOWN,2.6849039532244205,,,exitcode:1,,gurobi_Accordion-15-04_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-16-01_c25.xml.lzma,UNKNOWN,3.6612720652483404,,,exitcode:1,,gurobi_Accordion-16-01_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-16-04_c25.xml.lzma,UNKNOWN,2.848531683906913,,,exitcode:1,,gurobi_Accordion-16-04_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Accordion-16-05_c25.xml.lzma,UNKNOWN,3.1710010580718517,,,exitcode:1,,gurobi_Accordion-16-05_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-03-030_c25.xml.lzma,UNSAT,185.17810158012435,,true,,UNSATISFIABLE,gurobi_AlmostMagic-03-030_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-03-035_c25.xml.lzma,UNKNOWN,1798.8532381379046,,true,,UNKNOWN,gurobi_AlmostMagic-03-035_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-03-040_c25.xml.lzma,SAT,32.55827896902338,,true,,FEASIBLE,gurobi_AlmostMagic-03-040_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-03-070_c25.xml.lzma,SAT,14.100520014762878,,true,,FEASIBLE,gurobi_AlmostMagic-03-070_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-04-050_c25.xml.lzma,SAT,210.65397041290998,,true,,FEASIBLE,gurobi_AlmostMagic-04-050_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-04-080_c25.xml.lzma,SAT,9.242380909156054,,true,,FEASIBLE,gurobi_AlmostMagic-04-080_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-05-070_c25.xml.lzma,SAT,78.66510153701529,,true,,FEASIBLE,gurobi_AlmostMagic-05-070_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-06-100_c25.xml.lzma,SAT,41.74490941129625,,true,,FEASIBLE,gurobi_AlmostMagic-06-100_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-07-130_c25.xml.lzma,UNSAT,5.280103107914329,,true,,UNSATISFIABLE,gurobi_AlmostMagic-07-130_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-08-160_c25.xml.lzma,UNSAT,6.302847749553621,,true,,UNSATISFIABLE,gurobi_AlmostMagic-08-160_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-09-200_c25.xml.lzma,UNSAT,9.644870120100677,,true,,UNSATISFIABLE,gurobi_AlmostMagic-09-200_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,AlmostMagic-10-250_c25.xml.lzma,UNSAT,13.638407486025244,,true,,UNSATISFIABLE,gurobi_AlmostMagic-10-250_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-20-020_c25.xml.lzma,UNKNOWN,1798.7708390820771,,true,,UNKNOWN,gurobi_ChainReaction-20-020_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-20-025_c25.xml.lzma,SAT,22.862732149194926,,true,,FEASIBLE,gurobi_ChainReaction-20-025_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-30-035_c25.xml.lzma,UNKNOWN,1798.875742207747,,true,,UNKNOWN,gurobi_ChainReaction-30-035_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-30-040_c25.xml.lzma,SAT,974.5692080268636,,true,,FEASIBLE,gurobi_ChainReaction-30-040_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-40-050_c25.xml.lzma,UNKNOWN,1798.877343159169,,true,,UNKNOWN,gurobi_ChainReaction-40-050_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-40-055_c25.xml.lzma,UNKNOWN,1798.7926937430166,,true,,UNKNOWN,gurobi_ChainReaction-40-055_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-50-065_c25.xml.lzma,UNKNOWN,1798.7662307573482,,true,,UNKNOWN,gurobi_ChainReaction-50-065_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-50-070_c25.xml.lzma,UNKNOWN,1798.8996753492393,,true,,UNKNOWN,gurobi_ChainReaction-50-070_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-60-085_c25.xml.lzma,UNKNOWN,1798.937326890882,,true,,UNKNOWN,gurobi_ChainReaction-60-085_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-60-090_c25.xml.lzma,UNKNOWN,1798.8628709311597,,true,,UNKNOWN,gurobi_ChainReaction-60-090_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-70-095_c25.xml.lzma,UNKNOWN,1798.9387829899788,,true,,UNKNOWN,gurobi_ChainReaction-70-095_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-70-100_c25.xml.lzma,UNKNOWN,1798.7949450523593,,true,,UNKNOWN,gurobi_ChainReaction-70-100_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-80-105_c25.xml.lzma,UNKNOWN,1798.89729456231,,true,,UNKNOWN,gurobi_ChainReaction-80-105_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,ChainReaction-80-110_c25.xml.lzma,UNKNOWN,1798.8098872299306,,true,,UNKNOWN,gurobi_ChainReaction-80-110_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-06_c25.xml.lzma,UNKNOWN,1801.179900508374,,true,walltime,UNKNOWN,gurobi_CrazyFrog-06_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-07_c25.xml.lzma,UNKNOWN,1147.837725508958,,,memory,,gurobi_CrazyFrog-07_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-08_c25.xml.lzma,UNKNOWN,780.142117255833,,,memory,,gurobi_CrazyFrog-08_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-09_c25.xml.lzma,UNKNOWN,387.2788597769104,,,memory,,gurobi_CrazyFrog-09_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-10_c25.xml.lzma,UNKNOWN,297.5062309289351,,,memory,,gurobi_CrazyFrog-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-table-06_c25.xml.lzma,SAT,222.40081329690292,,true,,FEASIBLE,gurobi_CrazyFrog-table-06_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-table-07_c25.xml.lzma,UNKNOWN,238.10225486382842,,,memory,,gurobi_CrazyFrog-table-07_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-table-08_c25.xml.lzma,UNKNOWN,189.72884587803856,,,memory,,gurobi_CrazyFrog-table-08_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-table-09_c25.xml.lzma,UNKNOWN,135.00472663901746,,,memory,,gurobi_CrazyFrog-table-09_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,CrazyFrog-table-10_c25.xml.lzma,UNKNOWN,127.08991353912279,,,memory,,gurobi_CrazyFrog-table-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-3-04-128_c25.xml.lzma,UNSAT,24.73219151701778,,true,,UNSATISFIABLE,gurobi_Cryptanalysis-3-04-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-3-05-128_c25.xml.lzma,SAT,12.617356800008565,,true,,FEASIBLE,gurobi_Cryptanalysis-3-05-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-4-09-128_c25.xml.lzma,UNSAT,204.3449913263321,,true,,UNSATISFIABLE,gurobi_Cryptanalysis-4-09-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-4-11-128_c25.xml.lzma,UNSAT,632.0708572589792,,true,,UNSATISFIABLE,gurobi_Cryptanalysis-4-11-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-4-12-128_c25.xml.lzma,SAT,457.43198119988665,,true,,FEASIBLE,gurobi_Cryptanalysis-4-12-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-5-10-128_c25.xml.lzma,UNSAT,1510.89112985041,,true,,UNSATISFIABLE,gurobi_Cryptanalysis-5-10-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-5-14-128_c25.xml.lzma,UNKNOWN,1799.4786451989785,,true,,UNKNOWN,gurobi_Cryptanalysis-5-14-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-5-15-128_c25.xml.lzma,UNKNOWN,1799.8657397348434,,true,,UNKNOWN,gurobi_Cryptanalysis-5-15-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-6-12-128_c25.xml.lzma,UNKNOWN,1799.8930015950464,,true,,UNKNOWN,gurobi_Cryptanalysis-6-12-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-6-16-128_c25.xml.lzma,UNKNOWN,1800.2286748918705,,true,,UNKNOWN,gurobi_Cryptanalysis-6-16-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Cryptanalysis-6-17-128_c25.xml.lzma,UNKNOWN,1800.3866837378591,,true,,UNKNOWN,gurobi_Cryptanalysis-6-17-128_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-3-7-7-06_c25.xml.lzma,SAT,236.9870596397668,,true,,FEASIBLE,gurobi_EFPA-3-7-7-06_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-3-7-7-07_c25.xml.lzma,UNKNOWN,1798.935386647936,,true,,UNKNOWN,gurobi_EFPA-3-7-7-07_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-3-8-8-07_c25.xml.lzma,SAT,848.3000872237608,,true,,FEASIBLE,gurobi_EFPA-3-8-8-07_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-3-8-8-08_c25.xml.lzma,UNKNOWN,1798.9357607732527,,true,,UNKNOWN,gurobi_EFPA-3-8-8-08_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-4-4-5-10_c25.xml.lzma,UNKNOWN,1798.8581153210253,,true,,UNKNOWN,gurobi_EFPA-4-4-5-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-4-4-5-11_c25.xml.lzma,UNKNOWN,1798.9113470930606,,true,,UNKNOWN,gurobi_EFPA-4-4-5-11_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-4-5-4-10_c25.xml.lzma,UNKNOWN,1798.8206444280222,,true,,UNKNOWN,gurobi_EFPA-4-5-4-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-4-5-4-11_c25.xml.lzma,UNKNOWN,1799.3094553179108,,true,,UNKNOWN,gurobi_EFPA-4-5-4-11_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-5-4-4-08_c25.xml.lzma,UNKNOWN,1798.7947637941688,,true,,UNKNOWN,gurobi_EFPA-5-4-4-08_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-5-4-4-09_c25.xml.lzma,UNKNOWN,1798.7691231658682,,true,,UNKNOWN,gurobi_EFPA-5-4-4-09_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-6-4-4-13_c25.xml.lzma,UNKNOWN,1798.9631168777123,,true,,UNKNOWN,gurobi_EFPA-6-4-4-13_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,EFPA-6-4-4-14_c25.xml.lzma,UNKNOWN,1798.8798697879538,,true,,UNKNOWN,gurobi_EFPA-6-4-4-14_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-03-08_c25.xml.lzma,SAT,964.798458230216,,true,,FEASIBLE,gurobi_GracefulGraph-03-08_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-03-10_c25.xml.lzma,UNKNOWN,1798.9869041922502,,true,,UNKNOWN,gurobi_GracefulGraph-03-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-04-05_c25.xml.lzma,UNKNOWN,1798.8246248220094,,true,,UNKNOWN,gurobi_GracefulGraph-04-05_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-04-06_c25.xml.lzma,UNKNOWN,1798.9034999473952,,true,,UNKNOWN,gurobi_GracefulGraph-04-06_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-05-04_c25.xml.lzma,UNKNOWN,1798.9276706869714,,true,,UNKNOWN,gurobi_GracefulGraph-05-04_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-05-05_c25.xml.lzma,UNKNOWN,1799.001009807922,,true,,UNKNOWN,gurobi_GracefulGraph-05-05_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-05-06_c25.xml.lzma,UNKNOWN,1799.7025877051055,,true,,UNKNOWN,gurobi_GracefulGraph-05-06_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-06-02_c25.xml.lzma,UNKNOWN,1799.1179898008704,,true,,UNKNOWN,gurobi_GracefulGraph-06-02_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-06-03_c25.xml.lzma,UNKNOWN,1799.385577629786,,true,,UNKNOWN,gurobi_GracefulGraph-06-03_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,GracefulGraph-06-04_c25.xml.lzma,UNKNOWN,1799.073554197792,,true,,UNKNOWN,gurobi_GracefulGraph-06-04_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-20_c25.xml.lzma,SAT,88.90303660929203,,true,,FEASIBLE,gurobi_Heterosquare-easy-20_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-25_c25.xml.lzma,UNKNOWN,1801.420600057114,,true,walltime,UNKNOWN,gurobi_Heterosquare-easy-25_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-30_c25.xml.lzma,UNKNOWN,1801.4850956876762,,,walltime,,gurobi_Heterosquare-easy-30_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-35_c25.xml.lzma,UNKNOWN,774.6545603196137,,,memory,,gurobi_Heterosquare-easy-35_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-40_c25.xml.lzma,UNKNOWN,968.9859444331378,,,memory,,gurobi_Heterosquare-easy-40_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-50_c25.xml.lzma,UNKNOWN,468.5845822398551,,,memory,,gurobi_Heterosquare-easy-50_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-easy-60_c25.xml.lzma,UNKNOWN,296.8243091730401,,,memory,,gurobi_Heterosquare-easy-60_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-fair-05_c25.xml.lzma,SAT,4.755899060051888,,true,,FEASIBLE,gurobi_Heterosquare-fair-05_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-fair-10_c25.xml.lzma,SAT,41.75500806886703,,true,,FEASIBLE,gurobi_Heterosquare-fair-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-fair-15_c25.xml.lzma,UNKNOWN,1799.811691969633,,true,,UNKNOWN,gurobi_Heterosquare-fair-15_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-fair-20_c25.xml.lzma,UNKNOWN,1801.0898304251023,,true,walltime,UNKNOWN,gurobi_Heterosquare-fair-20_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-hard-05_c25.xml.lzma,UNSAT,2.5158841968514025,,true,,UNSATISFIABLE,gurobi_Heterosquare-hard-05_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-hard-10_c25.xml.lzma,UNSAT,5.684254551772028,,true,,UNSATISFIABLE,gurobi_Heterosquare-hard-10_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-hard-15_c25.xml.lzma,UNSAT,14.850323562975973,,true,,UNSATISFIABLE,gurobi_Heterosquare-hard-15_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,Heterosquare-hard-20_c25.xml.lzma,UNSAT,46.921814201399684,,true,,UNSATISFIABLE,gurobi_Heterosquare-hard-20_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-010_c25.xml.lzma,UNSAT,3.869047800078988,,true,,UNSATISFIABLE,gurobi_LangfordBin-010_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-013_c25.xml.lzma,UNSAT,22.916690013371408,,true,,UNSATISFIABLE,gurobi_LangfordBin-013_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-014_c25.xml.lzma,UNKNOWN,1798.9306093393825,,true,,UNKNOWN,gurobi_LangfordBin-014_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-016_c25.xml.lzma,SAT,3.1204718542285264,,true,,FEASIBLE,gurobi_LangfordBin-016_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-039_c25.xml.lzma,SAT,25.510121354833245,,true,,FEASIBLE,gurobi_LangfordBin-039_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-040_c25.xml.lzma,SAT,59.23993553314358,,true,,FEASIBLE,gurobi_LangfordBin-040_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-059_c25.xml.lzma,SAT,42.39021761203185,,true,,FEASIBLE,gurobi_LangfordBin-059_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-060_c25.xml.lzma,SAT,72.24631955614313,,true,,FEASIBLE,gurobi_LangfordBin-060_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-079_c25.xml.lzma,UNKNOWN,1800.3562789130956,,true,,UNKNOWN,gurobi_LangfordBin-079_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-080_c25.xml.lzma,UNKNOWN,1799.6509401928633,,true,,UNKNOWN,gurobi_LangfordBin-080_c25.xml.txt.metadata.json
Order_encoding_for_inequalities_-_long,Order encoding for inequalities - long,XCSP3-2025-CSP25,gurobi,LangfordBin-120_c25.xml.lzma,UNKNOWN,1800.3579431488179,,true,,UNKNOWN,gurobi_LangfordBin-120_c25.xml.txt.metadata.json
